,user_id,business_id,stars,text
2130852,j6Kv_wLQzZMWobLIyijX3A,ECPrc5dUG4Ya26sTKTl_cQ,4.0,"Had never been here before.  This small chain owns the Carlton and College downtown as well.  Went to see Lion.  Very small theatre, only about 50 seats.  The best thing about it was the really comfortable fully reclining chairs with foot rests, making it an enjoyable viewing.  Theater was clean and not too much obnoxious butyric-popcorn odour.  The one drawback is that the screen was small and the screen itself could have been better - anti-reflective lines on it were visible from the front row I was sitting in during the film.  Sound was reasonable.  Did not buy anything from the concession so I can't rate it.  Cheaper than Cineplex."
28989,-cnqwTgXUfoesyzNKrVeVQ,wTNWq7jrCZD1q2hSjUtTXg,3.0,"Though the food has slipped slightly, Si Senors is still the best most authentic Mexican on the westside since Mi Pueblos went out of business. At least a restaurant I would dine in. 
The cheese on the chilli relleno was home made I was told after commenting on it. The server was attentive and knowledgeable. The food was brought out quite quickly. No complaints at all. The price is the real difference between here and a trip south of the border."
1756361,aoCX6FnGcFEliOZbCO4qHA,mwERWE8IqgcmPHg3cpCfNA,2.0,"I appreciate their simple decor and their family-owned atmosphere, but the food is just okay. Pad see ew was way too sweet and overcooked to the point that the noodles kind of crumbled when you ate it, but the pad thai wasn't too bad. Sometimes I got some hard noodles. 

While the service was pretty good, I don't think we'll be back. Not when there are way better Thai places in Vegas (Lotus of Siam)."
1978576,fiGqQ7pIGKyZ9G0RqWLMpg,-SLLTv3PZfxj6c-J2W4kjg,3.0,"I don't really shop here for the band t-shirts anymore (very pricey anyway), but for their HELLO KITTY stuff. I know that sounds funny, because the Sanrio store is right across from it. But sometimes the store has BOGO 50% on the 2nd item. Besides, my husband also likes to go in for their figures (OK, I really call them toys, but I guess he considers them collectibles). It's one of the few stores he likes to visit in this mall. 

Otherwise, the aisles are a little tight, especially when there are other customers, and when one is pushing a baby stroller. Of course, you find this out when you become a parent. We stropped bringing the large one because things would start getting caught on it and would fall off the racks\/displays."
917266,JMg2J3Z23o623Wn9bn4wpg,MpmFFw0GE_2iRFPdsRpJbA,4.0,this is the spot.. if ur not into strip clubs.. XS is the place to find ur gurl!!!
2767730,xUoW9HVMECqDNrjNRTV7MA,MTtI2bqoNHN_0m2cHbY2ug,5.0,"This is my second c-section but my first here at Centennial hills hospital! They made this experience for us so amazing, they treated us so amazingly well, the labour and delivery nurses were all so nice and treated me and my husband with so much kindness they took the time to explain any questions or concerns we had, I definitely will have Any future kids here and will definitely recommend this hospital!!!! If I could give them 10stars I would just simply amazing!!"
2433264,pvwEROiu2kfTqyp6cG2HIA,IspcgPcxFqSn1Sb5ll-7ug,5.0,"100% Halal. That means the meat is slaughtered in the most humane way possible. 

If you like variety, a trendy place to hang, and good service at reasonable prices, this is your place!

I came to this new restaurant for a late night dinner with a friend.
We ordered the Fusion Burger Crepes and The Aztec Crepes, and two black teas.  Additionally we ordered a chocolate mousse and S'mores crepes for dessert.

Firstly, the place is decorated in modern trendy décor, from the lighting to the wallpaper.  There is a variety of seating options: barstool by the counter, tables, booths, couches at tables, and couches around coffee tables.  So if you want to sit with your family, you have the single tables and chairs, and if you wanna throw back with friends, you have the couches!  
Yes, its a place for you and your boys, you and your girls, or the fam.

I've never seen such an extensive tea menu at a restaurant. So many options. It was fun to look through it.  The crepes and sandwich menu was also very cosmopolitan and extensive.  They had everything from Indian to Mexican to Japanese flavors.  

The staff was extremely attentive. They checked in often, asked for feedback, and cleared the dishes promptly.  The orders came quite promptly and when we requested other items like hot sauce or honey, they brought it quickly.  The staff was very nice; everyone.  

Food was great, tea was great, dessert was great.  So many options in the menu.  Interesting and exciting options.  The price was also reasonable.  $9.00 for the burger crepes, $9.00 for the desert crepes.  At this point, if you ordered crepes, a lil teapot of tea (about 4 tea cups worth) was just $2.00!!! You can't beat that!!!

Okay go there!!"
2164324,jr212HQAwMOXGYKkZLfQvA,5dSsBYJiMujrd8uJuVcJhA,4.0,"As the duly-designated Johnnie Cochran of this particular Starbucks at Gateway Village, it is my sworn duty to defend this location and say this to the 2-and 3-star reviewers: man, y'all don't know what you're talking 'bout.

I've been working here for 3 years, and this one's been my go-to spot for caffeine. So I can't really complain about such trivialities as parking (parking sucks all around here, so while the complaints are valid, I couldn't care less) and the fact that it gets crowded and busy. More on that in a bit. But when you walk into a particular Starbucks and the baristas not only know what you favor every day - in my case, a grande Misto w\/non-fat milk - but also have it ready before you reach the wait counter.

The great news about this location is the recent renovation, which sucked for me considering I was without a workday coffee fix for exactly 10 business days, and when you have to rely on that shitty-assed Keurig-brewed coffee I have to endure at home, or force yourself to walk from Gateway to N. Tryon on a spectacularly and stupidly hot afternoon, which, by the way, I'd rather suck on a wet and frayed towel than have to walk 6 city blocks in 95-degree weather just for a delicious cup of coffee...oh shit, where was I? The renovation, right. The biggest complaint was the lack of space at this location, and when folks were getting their fix between 8-10am and 2-4pm, you know this spot would get crazy crowded, and you really couldn't move around without accidently brushing someone's ass, and then have to wait for some slow poke to finish languidly stirring their mocha choca latta yay extra soy 5-pump coffee, it got pretty frustration. Thankfully, the renovation has not just created a better use of space - there's a nice and cozy sitting spot in the back - but it's even cheerful-looking, in a rustic sort of way. 

And then there's Sarah, the shift manager, a pint-sized, smart-ass (I love smart-asses) that runs a tight ship but makes everyone feel like they're the most important customer ever. The whole staff is great, friendly even, but Sarah is the shit.

Not all Starbucks are created equal, but this location works just fine for me. So there."
1142587,OOhrFCqdskytAZqiwjx-Xw,Hcyj_YtGz1zaxzQbBuu6mA,5.0,"I love Preppy Pets and so does my doggy, Mickey Mongo.  I use their day care services.  I like that the owners greet and say goodbye everytime I drop-off and pick-up my dog.  They also give me a rundown of Mickey's day. Preppy Pets has a pet webcam so I can check-in on Mickey to make sure he's behaving.  It puts my mind at ease to know that my dog is well taken care, can socialize with other dogs and it doesn't costs an arm and a leg for doggy day care."
2089675,iAevEfcmtCr2cpd6IRqnTA,KjjNv4YFzBFnsBh2ncH1Iw,3.0,"I've gotten takeout and delivery here.  Not really interested in dining here.  The dining room is nice and clean with comfy booths, but boring.  The dishware they use looks pretty nice, though. 

It's mostly Americanized Chinese food ala Panda Express.

The lunch specials are a really good deal.  You get the same size as the dinner portion but $2 off plus it comes with egg flower soup.  The downside is that the egg flower soup is pretty awful.

The garden tofu was pretty good.  A nice selection of fresh vegetables and good chunks of fried tofu.  The paper chicken was also good but searing hot and covered in foil.  I had to wait 10 minutes before I could even handle the foil. The Mongolian beef was sweet not spicy, which was annoying.

I've gotten takeout here twice and delivery once.  Each time, ordering was huge saga because the workers have limited English skills.  Which makes me think they have some hidden gems on their menu or off-menu.  But I don't have the patience or language skills to find out.  Delivery was super fast, which I appreciate.

All in all, good in a pinch but I'd rather order from Pan Asian or go to Chinatown."
1328148,STOEjNx83UTDHvov0C6uXA,wKA2y-F_fPcBDOkpzDB9eQ,2.0,"Came here for a date night. The food was alright, the environment was nice, but the service sucked. The server didn't introduce himself and never came back to our table after taking the order. I'm all about good service and we just didn't get it here. Super bummed."
924000,JVbqMyicxGWlEVPpyo6gpQ,OURoudNtFXyd7RTtl5ASKg,5.0,"Cafe Pamenar is a new joint that just opened up in Kensington (closer to college compared to all the other clustered coffee shops) and it has some traits that instantly make it better than a few.

1) Awesome looking place, modern looking with a wooden bar and plenty of seating the back

2) A patio in the back for the summer!? Hells yeah! (Countdown to warm weather has officially started)

3) Friendly, cool space (collaborative art chalkboard in the front!? feel free to add some of your own art to it!)

4) Great drinks and latte art, they know how run this place!

5) Last and quite possibly the most important for me - WiFi! I've finally found a great cafe, with large tables that I can come to and do some work.

Now the place has only been open a week-ish so there are some kinks that are being fixed, new additions being made to the menu and the look of the place still being changed but this is a great start and can't wait to see what else these guys come up with."
1224304,Q9mA60HnY87C1TW5kjAZ6Q,oc8204pyvf9ixdA4JzzaLA,5.0,"The Good Son? The Best Son. 

This place is my new brunch locale. My partner and I came in for brunch before an excursion to the grocery store. Have you ever gone to the grocery store hungry? You end up with the weirdest stuff, and we weren't going to let that happen... again. We cozied up in a booth, and ordered some breakfast cocktails. I had a spicy Caesar, which came garnished with olives and dill and he had a hot buttered rum. He definitely won the cozy award, since he was sipping a warm apple rum beverage whilst wearing Uggs. Ugh. 

For food I had the lentils with kale and a poached egg add pork belly and he had the apple, bacon and blue cheese pizza add an egg. Both were excellent. Our breakfasts were a little slow coming out (this place is new, growing pains), which our server noticed without us saying a thing, and he offered us each another cocktail on the house. We  had the maple dark and stormy and I had a fresh grapefruit mimosa. This little attention to detail is why this place is a five star establishment. The food and drink is great, so is the ambiance, but they really go the extra mile. Incroyable. 

Who'd have thought such a huge brunch joint on W Queen W could be so hospitable and so cozy? They just made a custy4lyfe."
237585,4ED-PIt0MqKjsNdIXjbe1g,zXR-C_clfbCksI0cIDrl4g,5.0,Food is always consistently good. Love the coconut almond shrimp. Fast service is a bonus and employees are always friendly
1140173,OLR17R3IDhFEUXoiuT_9fQ,b7wUWVV01xaa7E0FUNMDiw,5.0,"Probably one of the best restaurants in Toronto right now.  Oh, Dailo. So totally delicious. The decor, so funky, so beautiful.  Enter and there's a stairwell to an upstairs bar that looks like you're walking up tl a spaceship... sick first impression. 

Service was awesome. Server bearded man loved the food, new the menu cold, was helping us figure out what we wanted, killer suggestions, watched our table and took care of what came our way -- truly good service.  The way he described the food also really reflected how much the Chef and the kitchen staff invest into ingredients, flavor, and taste.  It's not just a list of items on this menu. 

The food... This morning I wished I didn't brush my teeth because I wanted to still taste what I had.  So goddamm good.  

1. Drinks: Tom Yum Booze - spicy, light, coconut water, spicy, light, coconut water.  Drink, repeat. It's like you just hit that combination over and over.  Not super boozy, spicy, a bit biting, refreshing.

2. Plates: Octopus tacos - beats out anything from Grand Electric, La Carnita, whatever. On a jicama shell which made it into this unique tortilla, and the fried octopus, and aioli, and pork belly ... delicious.  Pumpkin dumplings  - total knockout, and was like my first taste of love for Dailo.  The dumplings are good, really good, but the sauce?  Butter, truffle oil, soy, white rabbit candy glaze (wha?). You just think about what brown butter and truffle oil must taste like and you can imagine how good that must be. I was drinking this with a spoon. Forget the dumplings ... just the sauce. 
Halloumi - probably the weakest thing we ordered but still very good.  Got this with the tofu, and the black bean sauce is salty, different, with these pieces of tofu that give a nice chew.  It's very good, but the black bean sauce is just a bit overpowering for the rest of the flavors.  All very relative to everything else we had that night, of course... Singapore Curry Cauliflower - this is where you see the asian coming out.  

3. Mains:
I swear these two dishes made Dailo one of the most memorable dinners I've had in months. We got this tip from our server to get the cabbage with a remoullade of a cheese, in a sauce, along with the 90 day aged 12oz rib eye.  Seriously no words.  It's an expensive item ($44 for the rib eye) but the beef ... that beef ... Thd word ""succulent"" is made for moments like this.  The rib eye had a green chutney aioli drizzled on top, these pickled mushrooms, this bok chop, the steak was seared on the outside, totally breaking apart in your mouth.  Then you take the cabbage remoullade and put it on top... and it's like all three of us at the table were falling out of our booth. One of the best dishes I might have ever had.  Memorable would be an understatement.  

Just loved this place and for a restaurant that's apparently ""new,"" you wouldn't know it.  Dailo has got to be one of my favorite restaurants of the year.  Understated, the food is truly perfection, service just exudes a respect and love for that menu, and it's worth the experience.  Delicious spot.  Maybe one of Toronto's best right now?"
2610164,ttzHVh4PCqY9ywvZf5e41g,6yweSyPYdBMJd93_pGA2ng,5.0,"Love this place! I really HATE all of the run of the mill super markets. Well now you know that about me. The store is quaint and filled with all of the organic goodies that my heart desires. The staff is friendly and willing to help when you seek them first. The produce is fresh and looks good as well. They also have a pretty decent meat counter without making the store feel like a giant  super market. In short I love the store super nice,clean, and organised."
189921,3Dnk5Rnl3EHLOwULwR3swg,h7WwxzzjRaZoA5FWHYbLzg,4.0,I was really impressed with the friendly atmosphere. My waiter was very attentive and had a great attitude concerning his job after working 11 hours.
2028952,gr1_8XgfxmjHnYveJYGycQ,GcmOISztUGCiwjqZICCCGw,1.0,"Went to New Deal today to look for a car for my teenage son, asked to test drive one of the cars and essentially the sales guy handed me his card and told me to call him when I'm ready??????? I tried to ask about different cars and all he could do was give vague answers; guess used car selling isn't what it used to be. The good part of this story is a few doors down I stopped in and got excellent 5 star customer service....SOLD! My son will love his new car!"
1364073,TF-d0Btq8oq79WryhR9tVw,_l3nxDFpmLUMxCQrz1LfBQ,4.0,"If you're looking for an antidote to some of the downtown grunginess at Queen & Bathurst come here. This place is slick: white-washed exposed brick, clean stone counters, school chairs for seating and coffee machines from a William Gibson novel.

I always like the coffee (capp, pour over and feature espresso are my faves). On Fridays they have donuts and I want to marry them. The chia seed pudding is expensive, but I can't help myself.

It's full in the afternoon and quiet in the morning. Staff are kind, but hip and take repeat visits to warm up."
1560233,XQe-iNgezg3xYm1LkHI9Dw,4jm-et6RMcjOkmrC_IcuCg,3.0,"The service is awesome but the food not so much. The food is plain compared to most other Mexican places, or my house ha"
2634645,uSLdXuyqfqhIznNjkYgedg,3N9U549Zse8UP-MwKZAjAQ,5.0,Food is great and it is in a great location. we love all of Joe's places. cool place to hang out in as well.
579124,BmipmKVTx37gpfPzK7eU4A,dHIOXWFlos4M89W72uPUkQ,5.0,"Pretty cool concept for an accessory store, sections of the store are broken apart by color. Makes shopping soooo much easier! 

Super fun to shop in. The store associates are friendly and do not pester you asking if they can help every 5 seconds, so thats a plus."
1497599,W5oLMVk5ZI4bThid1wxlHA,_4tCeVrLRmI18BscMiHr7Q,2.0,The staff was incredibly friendly and accommodating but the food was just okay. I'm a big fan of Ethiopian food and I've definitely eaten some REALLY good stuff in my day. I really wanted to like it here since they were so nice but the injera was cold and the food lacked flavor. It was also pretty overpriced for what you get. Super disappointing since it was the first time I introduced my dad to Ethiopian food and I had hyped up how good it was going to be. I left feeling bad for taking him there.
1436045,UjcBvoWJpYwVG1eLfJiEvA,6XpqswYWoSOx0a9MkosVRA,5.0,Probably some of the best Mexican food I've ever had. Chicken enchiladas were fresh and seasoned perfectly. We'll be back no question.
1981371,fm6vvm-T6ojK41Cw6Je3WA,crstB-H5rOfbXhV8pX0e6g,4.0,"On a cold evening, you can never go wrong with Ramen. A group of 5 people, we were lucky to snag a table at the back. I ordered the white sesame shoyu ramen and an side order of karaage Don.

The ramen was creamy and flavourful. It was also my first time grinding the sesame seeds, which was an interesting concept. A friend ordered the shoyu kotteri tsukemen- that's the one I'd try next time. Nonetheless, my ramen was so filling, I couldn't finish the small karaage Don. I ate it at a later time, but it didn't have the fresh crispy texture anymore.

4.5 stars!"
1196200,PY9MDoHnCCj760szMFveJw,iJ-g2UGMnh5PPxsct3d6gQ,5.0,"Well I came back to give them another try and I will eat some of my words from before.  The people are very nice and friendly and by far spoke the most English that I have ever experienced! They are quick but they knw what they are doing, they want to know your name so they can build a good relationship with you I like that. Very nice they do a good job!"
736399,FEg8v92qx3kK4Hu4TF28Fg,WDzU-H9ugWqI67rd4YZj4g,3.0,"We have been going here for a couple of years and find our experience has been inconsistent. The first time we came, we enjoyed everything we loved the large pieces of kimchi that you cut at your table and LA kalbi and hotpot we ordered was very good. Then the following time we came the food was not as good but we decided to still come back and to our surprise we had a better experience again. So we continued coming here. We find the menu keeps changing which is nice but on our last visit we thought the prices that they charged for their dishes was unreasonable. The food was good for the most part but not the best and the portions were small. Also this time the kimchi was tasteless. Also they only gave us 3 banchan. We ordered the kimchi stew and it was a tiny bowl which you would expect as a complimentary size and it was $11.95. Then we got the seafood pancake which was $18.95 and nothing special. The most disappointing dish was the deep fried chicken in hot pepper sauce. It comes in 2 sizes and we got the small size for the 2 of us and it was a size for 1 person and the cost was $16.95. Don't think we will back until we see better reviews."
2155891,jfaz1aQqnkbtzQfQyCE8IA,1epnf9_h9FzURMd7SuIGvg,4.0,"Shop local when you can, folks. And this store is a great place to start. It's pretty homegrown and simple. Outdoor apparel, gear and shoes. It's not a Dick's or REI, but it doesn't want to be.

Recently, I found a pair of ""lonely only"" shoes that were originally $100, marked down 65%. So $35 for a pair of shoes that retails much higher, even online (my go-to reason for not buying something in a store)...can't beat it! The man working said he had just marked them down because they were the last pair. SCORE!

It's a good mixture of helpful customer service and leaving you to shop, which I appreciate. I loathe hovering employees who do nothing but talk up products. If I want help, I can ask for it. These guys get it right.

They also do killer end-of-season clearances that are worth looking into. Last year I found a Patagonia jacket for more than 50% off. Again, can't beat that. And I appreciate knowing my money is going right back into the local economy, instead of a big box store's stock prices.

Go to Jesse Brown's. Support local business. And who knows what treasure you might dig up?"
92709,10cQOjA3q_wDVOumz7iwyQ,ujgpePdD8Q-fP1mPFnw0Qw,5.0,"Single origin, single lot, single farmer, literally crop to cup, all provided by one Brazilian family! Amazing!

Just a wonderful original coffee shop that I would never expected to find in the middle of Arizona, but so glad I did! This is a must try when in the area, seriously, I don't know of any other coffee shops that can brag about such a direct path of coffee. They farm it, the roast it, the bag it, and the serve it! Talk about cutting out the middle man. 

Great atmosphere, down to earth, modern rustic feel, that makes you feel right at home. The baristas are knowledgable and friendly, they are meticulous in serving you the very best cup of coffee whether it's simple or complicated. :) Offerings include an impressive drip, pour overs, lattes, espressos, and even affogatos! Tip: Try one of the seasonal specials. :D

Just don't be in a rush, good coffee takes time to brew, patience is a virtue. :)"
229210,43Y0ij6GMQ8chSxo3kt43g,i8nem7_isYgxPgEs1UV_xg,5.0,"I love this place!  Where can you get fresh fruit concoctions, street corn, ceviche and even a banana split?  I was raised in Mexico City and to get something this authentic is rare.  Run by two brothers in conjunction with Water-N-Ice.  There is seating if you want to hang out.  They are super friendly and will explain every single thing on the menu if you want them to.  Gabriel made my street corn and an Obispo, both delish.  I cannot recommend this place enough. I didn't get the other brother's name.  My bad.  The place is super clean.  The service is impeccable and the guys are a lot of fun!  Check it out soon!  I saw the first review said this was Mexican junk food...WHAT???  No.  This is lunch, dinner and dessert...well, maybe the Takis....nah!  After you get your Takis jacked up, you will slap anyone who calls it junk food."
1837904,cc6XcRAXcPkAW9C15VvBmg,_hML_SleB40KkUrMHOZ_-Q,5.0,"My boyfriend and I stopped in for a drink before our reservations downstairs and we both fell in love the with it. A sexy, industrial vibe mixed in with a splash of Rat Pack old school class. 

The service was very fun and interactive. We watched bartenders put on a show making creative wacky drinks including one that had smoked burbon in a glass skull. 

The food was great! We shared a bunch of small plates including the chicken pot pie nuggets (my favorite), the bacon-n-egg, the tater tots and the crispy fried game hen.

Here is where the evening went from great to spectacular. After we finished our array of amazing food we still wanted something small to eat, so we started talking to the bartender. He said there was a special of that Rick Moonen was making for the evening of oysters with cucumber spheres created with molecular gastronomy. Now, I am always up for trying new things and am intrigued with the blending of science and food so we ordered them. Then about ten minutes later they were hand delivered by Rick Moonen himself! What a treat, we talked to him about his Top Chef Masters appearance and told him we were fans. Then he and the bartender created a custom gin drink to go along with the oysters. I have never liked gin or oysters but they were both unforgettable. The oysters were buttery and smooth with no fishy taste at all. The drink was spicy and floral and complimented the oysters just perfectly. Just goes to show that a great chef can elevate any food to be out of this world. 
